property_id,property_name,listing_type,price_zar,price_tier,review_count,demand_score,suburb,city,region,country,url,has_promo_flag,discount_pct,price_outlier_flag
133183.0,303 Marbella,Self Catering,3450.0,Luxury,3.0,0.42,Umhlanga Umhlanga,Umhlanga Umhlanga,Umhlanga,South Africa,https://www.lekkeslaap.co.za/accommodation/303-marbella,False,,False
22752.0,La Bri,Self Catering,1260.0,Premium,380.0,42.22,Clarens Clarens,Clarens Clarens,Clarens,South Africa,https://www.lekkeslaap.co.za/accommodation/la-bri-13,False,,False
98030.0,Gracie's Cottage,Self Catering,867.0,Mid-Range,102.0,9.44,Clarens Clarens,Clarens Clarens,Clarens,South Africa,https://www.lekkeslaap.co.za/accommodation/gracies-cottage,False,,False
46484.0,Views,Self Catering,1120.0,Mid-Range,418.0,38.7,Clarens Clarens,Clarens Clarens,Clarens,South Africa,https://www.lekkeslaap.co.za/accommodation/views,False,,False
63983.0,Forest Lane,Self Catering,667.0,Budget,140.0,10.37,Clarens Clarens,Clarens Clarens,Clarens,South Africa,https://www.lekkeslaap.co.za/accommodation/forest-lane,False,,False
13083.0,Cottage Pie,Self Catering,1120.0,Mid-Range,235.0,21.76,Clarens Clarens,Clarens Clarens,Clarens,South Africa,https://www.lekkeslaap.co.za/accommodation/cottage-pie-68,False,,False
132064.0,Clarens Labelle,Self Catering,1900.0,Premium,20.0,2.22,Clarens Clarens,Clarens Clarens,Clarens,South Africa,https://www.lekkeslaap.co.za/accommodation/clarens-labelle,False,,False
44809.0,Willow Villas,Self Catering,1840.0,Premium,173.0,19.22,Clarens Clarens,Clarens Clarens,Clarens,South Africa,https://www.lekkeslaap.co.za/accommodation/willow-villas,False,,False
2221.0,The Courtyard Guest House,Guest House,1120.0,Mid-Range,174.0,16.11,Clarens Clarens,Clarens Clarens,Clarens,South Africa,https://www.lekkeslaap.co.za/accommodation/the-courtyard-guest-house,False,,False
60212.0,Stonehaven Clarens,Self Catering,1200.0,Premium,213.0,23.67,Clarens Clarens,Clarens Clarens,Clarens,South Africa,https://www.lekkeslaap.co.za/accommodation/stonehaven-clarens,False,,False
132737.0,Jolly Joint Clarens,Self Catering,700.0,Mid-Range,22.0,2.04,Clarens Clarens,Clarens Clarens,Clarens,South Africa,https://www.lekkeslaap.co.za/accommodation/jolly-joint-clarens,False,,False
104497.0,Mountain Canadian Log Home,Self Catering,4320.0,Luxury,30.0,4.17,Hartbeespoort Hartbeespoort,Hartbeespoort Hartbeespoort,Hartbeespoort,South Africa,https://www.lekkeslaap.co.za/accommodation/mountain-canadian-log-home,False,,False
104472.0,Stone Cottage in Haarties,Self Catering,2700.0,Luxury,27.0,3.75,Hartbeespoort Hartbeespoort,Hartbeespoort Hartbeespoort,Hartbeespoort,South Africa,https://www.lekkeslaap.co.za/accommodation/stone-cottage-in-haarties,False,,False
105060.0,Bushbaby cottage,Self Catering,1750.0,Premium,29.0,3.22,Hartbeespoort Hartbeespoort,Hartbeespoort Hartbeespoort,Hartbeespoort,South Africa,https://www.lekkeslaap.co.za/accommodation/boshoffville-family-farm-11,False,,False
15602.0,Magalies Park,Self Catering,2423.0,Premium,306.0,34.0,Hartbeespoort Hartbeespoort,Hartbeespoort Hartbeespoort,Hartbeespoort,South Africa,https://www.lekkeslaap.co.za/accommodation/first-group-magalies-park,False,,False
23596.0,Hartbeespoort Country Hotel and Spa,Lodge,900.0,Mid-Range,258.0,23.89,Hartbeespoort Hartbeespoort,Hartbeespoort Hartbeespoort,Hartbeespoort,South Africa,https://www.lekkeslaap.co.za/accommodation/shangrila-innibos-47,False,,False
138001.0,Wild Fig Cottage,Self Catering,1750.0,Premium,10.0,1.11,Hartbeespoort Hartbeespoort,Hartbeespoort Hartbeespoort,Hartbeespoort,South Africa,https://www.lekkeslaap.co.za/accommodation/wild-fig-cottage-14,False,,False
5513.0,Annies Boutique Guest House & Garden Spa,Guest House,1200.0,Premium,22.0,2.44,Schoemansville,Hartbeespoort,Hartbeespoort,South Africa,https://www.lekkeslaap.co.za/accommodation/annies-boutique-guest-house--garden-spa,False,,False
53403.0,Harties Is Africa Safari Lodge,Game Lodge,927.0,Mid-Range,140.0,12.96,Hartbeespoort Hartbeespoort,Hartbeespoort Hartbeespoort,Hartbeespoort,South Africa,https://www.lekkeslaap.co.za/accommodation/harties-is-africa-safari-lodge,False,,False
1752.0,Galagos Lodge Guest House,Guest House,1300.0,Premium,154.0,17.11,Kosmos,Hartbeespoort,Hartbeespoort,South Africa,https://www.lekkeslaap.co.za/accommodation/galagos-lodge,False,,False
116565.0,BondMakers @ Kosmos,Self Catering,3000.0,Luxury,11.0,1.53,Kosmos,Hartbeespoort,Hartbeespoort,South Africa,https://www.lekkeslaap.co.za/accommodation/on-the-banks,False,,False
22473.0,Sperrgebiet Lodge,Self Catering,1035.0,Mid-Range,600.0,55.56,Springbok,Namaqualand,Namaqualand,South Africa,https://www.lekkeslaap.co.za/accommodation/sperrgebiet-lodge,False,,False
4663.0,Jakkalswater Gasteplaas,Self Catering,1650.0,Premium,220.0,24.44,Springbok,Namaqualand,Namaqualand,South Africa,https://www.lekkeslaap.co.za/accommodation/jakkalswater-gaste-plaas,False,,False
24634.0,SeaSide Self-Catering,Self Catering,1372.0,Premium,182.0,20.22,Mc Dougalls Bay,Namaqualand,Namaqualand,South Africa,https://www.lekkeslaap.co.za/accommodation/seaside-self-catering,False,,False
1006.0,Naries Namakwa Retreat,Guest House,2870.0,Luxury,74.0,10.28,Namaqualand Namaqualand,Namaqualand Namaqualand,Namaqualand,South Africa,https://www.lekkeslaap.co.za/accommodation/naries-namakwa-retreat,False,,False
106994.0,Droëdap Guest Farm,Self Catering,2000.0,Premium,9.0,1.0,Namaqualand Namaqualand,Namaqualand Namaqualand,Namaqualand,South Africa,https://www.lekkeslaap.co.za/accommodation/drodap-gaste-plaas,False,,False
20240.0,Honne-Pondokkies,Self Catering,450.0,Budget,349.0,25.85,Hondeklipbaai,Namaqualand,Namaqualand,South Africa,https://www.lekkeslaap.co.za/accommodation/honde-pondokkies,False,,False
184.0,Daisy Country Lodge,Guest House,2400.0,Premium,62.0,6.89,Springbok,Namaqualand,Namaqualand,South Africa,https://www.lekkeslaap.co.za/accommodation/daisy-country-lodge,False,,False
52845.0,The Dogstone Cottage,Self Catering,1400.0,Premium,98.0,10.89,Hondeklipbaai,Namaqualand,Namaqualand,South Africa,https://www.lekkeslaap.co.za/accommodation/the-dogstone-cottage,False,,False
57100.0,Fisherman's Cottage,Self Catering,1350.0,Premium,45.0,5.0,Hondeklipbaai,Namaqualand,Namaqualand,South Africa,https://www.lekkeslaap.co.za/accommodation/fishermans-cottage-18,False,,False
71888.0,Chef's @ 6 Selfsorg Eenhede,Self Catering,1000.0,Mid-Range,243.0,22.5,Springbok,Namaqualand,Namaqualand,South Africa,https://www.lekkeslaap.co.za/accommodation/chefs--6-selfsorg-eenhede,False,,False
66018.0,Mdluli Safari Lodge,Lodge,11844.0,Luxury,2.0,0.28,Kruger National Park (Kruger Park) Kruger National Park (Kruger Park),Kruger National Park (Kruger Park) Kruger National Park (Kruger Park),Kruger National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/mdluli-safari-lodge,False,,False
452.0,River House Guest Lodge,Guest House,2875.0,Luxury,32.0,4.44,Malelane,Kruger National Park (Kruger Park),Kruger National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/river-house-guest-lodge,False,,False
77441.0,Machaton Private Camp,Self Catering,,Unknown,1.0,0.05,Kruger National Park (Kruger Park) Kruger National Park (Kruger Park),Kruger National Park (Kruger Park) Kruger National Park (Kruger Park),Kruger National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/machaton-private-camp-13,False,,True
38407.0,As Featured on Instagram Makumu Private Game Lodge,Game Lodge,,Unknown,1.0,0.05,Hoedspruit,Kruger National Park (Kruger Park),Kruger National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/makumu-private-game-lodge,False,,True
107320.0,As Featured on Instagram The Orpen Kruger,Game Lodge,6545.0,Luxury,0.0,0.0,Kruger National Park (Kruger Park) Kruger National Park (Kruger Park),Kruger National Park (Kruger Park) Kruger National Park (Kruger Park),Kruger National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/the-orpen-kruger,False,,False
143885.0,Aha Nkuhlu Tented Camp,Self Catering,5500.0,Luxury,2.0,0.28,Kruger National Park,Kruger National Park,Kruger National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/aha-nkuhlu-tented-camp,False,,False
143577.0,Tintswalo Scops Rest,Game Lodge,,Unknown,0.0,0.0,Hoedspruit,Kruger National Park (Kruger Park),Kruger National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/tintswalo-scops-rest,False,,True
81950.0,As Featured on Instagram Tulela Safari Lodge,Lodge,,Unknown,0.0,0.0,Hoedspruit,Kruger National Park (Kruger Park) Conferencing Facilities,Kruger National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/tulela-safari-lodge,False,,True
62050.0,Ivory Wilderness River Rock Lodge,Lodge,14500.0,Luxury,0.0,0.0,Hoedspruit,Kruger National Park (Kruger Park),Kruger National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/ivory-wilderness-river-rock-lodge,False,,False
80687.0,Bateleur Safari Camp,Lodge,16412.0,Luxury,1.0,0.14,Hoedspruit,Kruger National Park (Kruger Park),Kruger National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/bateleur-safari-camp,False,,False
64757.0,"Buyskop Lodge, Conference and Spa",Self Catering,734.0,Mid-Range,211.0,19.54,Bela-Bela Bela-Bela,Bela-Bela Bela-Bela,Bela Bela,South Africa,https://www.lekkeslaap.co.za/accommodation/buyskop-lodge-conference-and-spa,False,,False
83465.0,De Kunst Huisje,Guest House,1100.0,Mid-Range,101.0,9.35,Bela-Bela Bela-Bela,Bela-Bela Bela-Bela,Bela Bela,South Africa,https://www.lekkeslaap.co.za/accommodation/de-kunst-huisje-gastehuis,False,,False
26484.0,Twiga Lodge Mabalingwe,Game Lodge,2535.0,Luxury,78.0,10.83,Bela-Bela Bela-Bela,Bela-Bela Bela-Bela,Bela Bela,South Africa,https://www.lekkeslaap.co.za/accommodation/twiga-lodge-mabalingwe,False,,False
2264.0,Geelhout Guesthouse,Guest House,820.0,Mid-Range,171.0,15.83,Bela-Bela Bela-Bela,Bela-Bela Bela-Bela,Bela Bela,South Africa,https://www.lekkeslaap.co.za/accommodation/geelhout-guesthouse,False,,False
84217.0,Loodswaai Boshuisie,Self Catering,735.0,Mid-Range,71.0,6.57,Bela-Bela Bela-Bela,Bela-Bela Bela-Bela,Bela Bela,South Africa,https://www.lekkeslaap.co.za/accommodation/loodswaai-boshuisie,False,,False
111894.0,Tamboti Grove,Self Catering,4171.0,Luxury,4.0,0.56,Bela-Bela Bela-Bela,Bela-Bela Bela-Bela,Bela Bela,South Africa,https://www.lekkeslaap.co.za/accommodation/tamboti-grove,False,,False
14006.0,ATKV Klein Kariba,Resort,269.0,Budget,808.0,59.85,Bela-Bela Bela-Bela,Bela-Bela Bela-Bela,Bela Bela,South Africa,https://www.lekkeslaap.co.za/accommodation/atkv-klein-kariba,False,,False
136029.0,Lejwe La Metsi Private Reserve,Game Lodge,17000.0,Luxury,0.0,0.0,Bela-Bela Bela-Bela,Bela-Bela Bela-Bela,Bela Bela,South Africa,https://www.lekkeslaap.co.za/accommodation/lejwe-la-metsi-private-reserve,False,,False
55470.0,Shala Mushe Tented Lodge @ Camp,Lodge,203.0,Budget,21.0,1.56,Bela-Bela Bela-Bela,Bela-Bela Bela-Bela,Bela Bela,South Africa,https://www.lekkeslaap.co.za/accommodation/shala-mushe-tented-lodge--camp,False,,False
114470.0,VlakkiesKraal Guest Farm,Self Catering,850.0,Mid-Range,36.0,3.33,Bela-Bela Bela-Bela,Bela-Bela Bela-Bela,Bela Bela,South Africa,https://www.lekkeslaap.co.za/accommodation/vlakkieskraal-guest-farm,False,,False
101607.0,Roll-Inn@Myrtle,Self Catering,934.0,Mid-Range,25.0,2.31,Noorsekloof,Sarah Baartman District,Sarah Baartman District,South Africa,https://www.lekkeslaap.co.za/accommodation/roll-innmyrtle,False,,False
95957.0,Oceanview @ Wilgers,Self Catering,1700.0,Premium,64.0,7.11,Noorsekloof,Sarah Baartman District,Sarah Baartman District,South Africa,https://www.lekkeslaap.co.za/accommodation/-wilgers,False,,False
126439.0,Stay At Jbay,Self Catering,900.0,Mid-Range,11.0,1.02,C-Place,Sarah Baartman District,Sarah Baartman District,South Africa,https://www.lekkeslaap.co.za/accommodation/stay-at-jbay,False,,False
91817.0,Koekeloer Selfsorg Eenhede,Self Catering,995.0,Mid-Range,62.0,5.74,Nieu-Bethesda,Sarah Baartman District,Sarah Baartman District,South Africa,https://www.lekkeslaap.co.za/accommodation/koekeloer-selfsorg-eenhede,False,,False
106140.0,The Hideaway,Self Catering,1105.0,Mid-Range,26.0,2.41,Beachfront,Sarah Baartman District,Sarah Baartman District,South Africa,https://www.lekkeslaap.co.za/accommodation/the-hideaway-75,False,,False
101338.0,The Stargazing Cube,Self Catering,3334.0,Luxury,2.0,0.28,Storms River,Sarah Baartman District,Sarah Baartman District,South Africa,https://www.lekkeslaap.co.za/accommodation/the-stargazing-cube,False,,False
6707.0,Outsiders B&B,B&B,1440.0,Premium,80.0,8.89,Nieu-Bethesda,Sarah Baartman District,Sarah Baartman District,South Africa,https://www.lekkeslaap.co.za/accommodation/outsiders-b-b,False,,False
136227.0,Eseltjiesrus,Self Catering,2250.0,Premium,9.0,1.0,Nieu-Bethesda,Sarah Baartman District,Sarah Baartman District,South Africa,https://www.lekkeslaap.co.za/accommodation/eseltjiesrus,False,,False
28689.0,Draaihoek Lodge & Restaurant,Lodge,400.0,Budget,41.0,3.04,West Coast,Western Cape,Escape From Cape Town,South Africa,https://www.lekkeslaap.co.za/accommodation/draaihoek-lodge--restaurant,True,33.0,False
3092.0,Crystal Lagoon Lodge,Guest House,1469.0,Premium,339.0,37.67,Calypso Beach,Langebaan,Escape From Cape Town,South Africa,https://www.lekkeslaap.co.za/accommodation/crystal-lagoon-lodge,False,,False
114784.0,Penguin's at Sea,Self Catering,2925.0,Luxury,13.0,1.81,Grotto Bay,West Coast,Escape From Cape Town,South Africa,https://www.lekkeslaap.co.za/accommodation/238-penguin-close,False,,False
130437.0,Ocean Views,Self Catering,1000.0,Mid-Range,34.0,3.15,Yzerfontein,West Coast,Escape From Cape Town,South Africa,https://www.lekkeslaap.co.za/accommodation/ocean-views-14,False,,False
99627.0,Klipdrift Sands Game Lodge,Lodge,1073.0,Mid-Range,95.0,8.8,Dinokeng,Gauteng,Escape From Johannesburg,South Africa,https://www.lekkeslaap.co.za/accommodation/klipdrift-sands-bush-camp,False,,False
31733.0,Gegund Gasteverblyf,Guest House,360.0,Budget,88.0,6.52,Parys,West End,Escape From Johannesburg,South Africa,https://www.lekkeslaap.co.za/accommodation/uit-en-tuis,False,,False
60673.0,Abelia Guest Rooms,Guest House,644.0,Budget,152.0,11.26,Oudewerf,Northern Free State,Escape From Johannesburg,South Africa,https://www.lekkeslaap.co.za/accommodation/abelia-guest-rooms,False,,False
76972.0,The Lazy Lapa,Self Catering,1170.0,Mid-Range,48.0,4.44,West Rand,Cradle Of Humankind,Escape From Johannesburg,South Africa,https://www.lekkeslaap.co.za/accommodation/the-lazy-lapa,False,,False
79587.0,Die Wit Hangmat,Self Catering,2800.0,Luxury,95.0,13.19,Leeuwkloof Valley,Bobbejaansberg Private Nature Reserve,Escape From Johannesburg,South Africa,https://www.lekkeslaap.co.za/accommodation/die-wit-hangmat,False,,False
28019.0,Rose Acres Guest House,Guest House,990.0,Mid-Range,228.0,21.11,Parys,Northern Free State,Escape From Johannesburg,South Africa,https://www.lekkeslaap.co.za/accommodation/rose-acres-guest-house,False,,False
33391.0,Stumble Inn Game Lodge,Game Lodge,667.0,Budget,76.0,5.63,Leeuwkloof Valley,Bobbejaansberg Private Nature Reserve,Escape From Johannesburg,South Africa,https://www.lekkeslaap.co.za/accommodation/stumble-inn-game-lodge,False,,False
120712.0,Spies Villa,Guest House,788.0,Mid-Range,50.0,4.63,Middelburg,Mpumalanga,Escape From Johannesburg,South Africa,https://www.lekkeslaap.co.za/accommodation/spies-villa,False,,False
10145.0,Thatchings Bed & Breakfast,B&B,1734.0,Premium,29.0,3.22,Nottingham Road,Midlands Meander,Escape From Durban,South Africa,https://www.lekkeslaap.co.za/accommodation/thatchings-guest-house-and-conference-venue,False,,False
59636.0,Jakaranda Woonstel 8,Self Catering,749.0,Mid-Range,56.0,5.19,Beacon Rocks,Uvongo,Escape From Durban,South Africa,https://www.lekkeslaap.co.za/accommodation/jakaranda-woonstel-8,False,,False
85927.0,Juanita 202,Self Catering,1254.0,Premium,22.0,2.44,Margate North Beach,KwaZulu-Natal,Escape From Durban,South Africa,https://www.lekkeslaap.co.za/accommodation/juanita-202-92,False,,False
84230.0,Sands Umdloti Beach Front Apartment,Self Catering,2632.0,Luxury,34.0,4.72,Umdloti,North Coast,Escape From Durban,South Africa,https://www.lekkeslaap.co.za/accommodation/sands-umdloti-beach-front-apartment,False,,False
34260.0,23 Ambleside Retreat,Guest House,875.0,Mid-Range,35.0,3.24,Umtentweni,KwaZulu-Natal,Escape From Durban,South Africa,https://www.lekkeslaap.co.za/accommodation/23-ambleside,False,,False
52963.0,Sea Forever,Self Catering,1301.0,Premium,27.0,3.0,Pennington,KwaZulu-Natal,Escape From Durban,South Africa,https://www.lekkeslaap.co.za/accommodation/sea-forever,False,,False
69298.0,3 Umzimkulu,Self Catering,1050.0,Mid-Range,43.0,3.98,Melville,KwaZulu-Natal,Escape From Durban,South Africa,https://www.lekkeslaap.co.za/accommodation/3-umzimkulu,False,,False
140459.0,Marina Palms 22,Self Catering,1000.0,Mid-Range,5.0,0.46,Woodgrange,KwaZulu-Natal,Escape From Durban,South Africa,https://www.lekkeslaap.co.za/accommodation/marina-palms-22,False,,False
7717.0,Surfpoint 9,Self Catering,1020.0,Mid-Range,191.0,17.69,Wavecrest,Jeffreys Bay,Jeffreys Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/surfpoint-9,False,,False
132454.0,Schoeman 7 Paradise Beach,Self Catering,972.0,Mid-Range,11.0,1.02,Paradise Beach,Jeffreys Bay,Jeffreys Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/schoeman-7,False,,False
134059.0,Jeffreys Bay Getaway,Self Catering,1575.0,Premium,10.0,1.11,Jeffreys Bay Jeffreys Bay,Jeffreys Bay Jeffreys Bay,Jeffreys Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/jeffreys-bay-getaway,False,,False
97413.0,Marina View Guest House,Self Catering,1890.0,Premium,25.0,2.78,Marina Martinique,Jeffreys Bay,Jeffreys Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/marina-view-15,False,,False
58237.0,RyQ-C@ JBay,Self Catering,840.0,Mid-Range,48.0,4.44,Wavecrest,Jeffreys Bay,Jeffreys Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/ryq-c,False,,False
97802.0,33D Kabeljauws Beach,Self Catering,1305.0,Premium,14.0,1.56,Kabeljous,Jeffreys Bay,Jeffreys Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/33d-on-kabeljauws,False,,False
128027.0,12 Marina Sands,Self Catering,2380.0,Premium,15.0,1.67,Marina Martinique,Jeffreys Bay,Jeffreys Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/12-marina-sands,False,,False
79191.0,Pyramid House By the Sea,Self Catering,2200.0,Premium,40.0,4.44,Beachfront,Port Alfred,Port Alfred,South Africa,https://www.lekkeslaap.co.za/accommodation/pyramid-house-by-the-sea,False,,False
74679.0,Alfred View Guest House,B&B,1620.0,Premium,27.0,3.0,East Bank,Port Alfred,Port Alfred,South Africa,https://www.lekkeslaap.co.za/accommodation/alfred-view,False,,False
125730.0,Granny Reed Cottage,Guest House,900.0,Mid-Range,20.0,1.85,Port Alfred Port Alfred,Port Alfred Port Alfred,Port Alfred,South Africa,https://www.lekkeslaap.co.za/accommodation/granny-reed-cottage,False,,False
117036.0,Tumble Inn,Self Catering,630.0,Budget,19.0,1.41,East Bank,Port Alfred,Port Alfred,South Africa,https://www.lekkeslaap.co.za/accommodation/tumble-inn,False,,False
32957.0,The Spinning Reel,Self Catering,730.0,Mid-Range,46.0,4.26,Beachfront,Port Alfred,Port Alfred,South Africa,https://www.lekkeslaap.co.za/accommodation/the-spinning-reel,False,,False
1731.0,Villa Majestic for Exclusive Accommodation,Self Catering,1000.0,Mid-Range,75.0,6.94,Port Alfred Port Alfred,Port Alfred Port Alfred,Port Alfred,South Africa,https://www.lekkeslaap.co.za/accommodation/villa-majestic-for-exclusive-accommodation,False,,False
